Informe;Codigo de Producto;Lote;Fecha Informe;Fecha Recibido;Usuario;Cant Bultos;Cantidad Recibida;IDOrden
inf126131;3341;;02/08/2022;02/08/2022;fball;1;315,4;127750_15
inf126132;394;;02/08/2022;02/08/2022;fball;2;1017,15;127750_11
inf126514;324;;04/08/2022;04/08/2022;crduna;4;1972,25;127750_5
inf126512;361;;04/08/2022;04/08/2022;crduna;1;148,7;127750_8
inf127027;2597;;09/08/2022;09/08/2022;crduna;1;57,9;127750_14
inf127031;3341;;09/08/2022;09/08/2022;crduna;1;205,7;127750_16
inf127040;317;;09/08/2022;09/08/2022;crduna;1;601,8;127750_2
inf127032;321;;09/08/2022;09/08/2022;crduna;1;515,8;127750_3
inf127451;361;;11/08/2022;11/08/2022;fball;1;146,3;127750_9
inf127448;324;;11/08/2022;11/08/2022;fball;4;1973,8;127750_6
inf128226;394;;18/08/2022;18/08/2022;fball;2;969,15;127750_12
inf130337;385025;;01/09/2022;31/08/2022;crduna;2;833,8;127820_1
inf133690;321;;22/09/2022;22/09/2022;crduna;1;532,82;127750_4
inf133418;361;;22/09/2022;22/09/2022;fball;1;210,5;127750_10
inf133412;324;;22/09/2022;22/09/2022;fball;6;2913,85;127750_7
inf133689;3341;;22/09/2022;22/09/2022;crduna;1;204,9;127750_17
inf133688;308;;22/09/2022;22/09/2022;crduna;1;517,5;127750_1
inf133691;394;;22/09/2022;22/09/2022;crduna;2;1050,7;127750_13
inf138164;339;;27/10/2022;26/10/2022;crduna;1;200,9;129278_1
inf142744;394;;29/11/2022;29/11/2022;crduna;2;712,5;129608_8
inf140700;394;;14/11/2022;14/11/2022;crduna;2;717,7;129608_7
inf139857;361;;08/11/2022;08/11/2022;crduna;1;104,4;129608_4
inf142748;361;;29/11/2022;29/11/2022;crduna;1;98,7;129608_5
inf140701;2597;;14/11/2022;14/11/2022;crduna;1;214,65;129608_11
inf139856;615;;08/11/2022;08/11/2022;crduna;1;105,7;129608_9
inf143693;3341;;06/12/2022;06/12/2022;crduna;1;211,4;129609_16
inf142741;3341;;29/11/2022;29/11/2022;crduna;1;150,15;129608_13
inf140702;394;;14/11/2022;14/11/2022;crduna;2;710,35;129608_6
inf139855;3341;;08/11/2022;08/11/2022;crduna;1;158,2;129608_12
inf143692;398;;06/12/2022;06/12/2022;crduna;1;52,4;129609_13
inf142747;324;;29/11/2022;29/11/2022;crduna;4;1939,3;129608_3
inf140696;317;;14/11/2022;14/11/2022;crduna;2;1027,6;129608_1
inf139854;2597;;08/11/2022;08/11/2022;crduna;1;206;129608_10
inf140698;324;;14/11/2022;14/11/2022;crduna;4;1974,7;129608_2
inf145237;317;;16/12/2022;16/12/2022;crduna;2;722,6;129609_4
inf145172;361;;16/12/2022;16/12/2022;crduna;1;58,9;129609_10
inf145173;361;;16/12/2022;16/12/2022;crduna;1;61,7;129609_11
inf145174;321;;16/12/2022;16/12/2022;crduna;1;408,8;129609_6
inf145232;321;;16/12/2022;16/12/2022;crduna;1;413,52;129609_7
inf145175;317;;16/12/2022;16/12/2022;crduna;2;732,7;129609_3
inf145167;398;;16/12/2022;16/12/2022;crduna;1;51,6;129609_14
inf145229;308;;16/12/2022;16/12/2022;crduna;1;499,9;129609_1
inf145230;308;;16/12/2022;16/12/2022;crduna;1;529,62;129609_2
inf145170;398;;16/12/2022;16/12/2022;crduna;1;50,8;129609_15
inf102927;3996;;20/01/2022;20/01/2022;fball;11;12500;124625_1
inf102934;6976;;20/01/2022;20/01/2022;fball;1;400;124729_2
inf102933;6948;;20/01/2022;20/01/2022;fball;3;407;124729_1
inf102928;3159;;20/01/2022;20/01/2022;fball;11;12500;124625_2
inf102940;3996;;20/01/2022;20/01/2022;fball;1;1150;124625_1
inf102926;IM3602;;20/01/2022;20/01/2022;fball;1;10000;123781_7
inf102921;IM0028;;20/01/2022;20/01/2022;fball;1;1000;123777_1
inf102922;IM0045;;20/01/2022;20/01/2022;fball;2;1500;123777_2
inf102923;2175;;20/01/2022;20/01/2022;fball;3;5000;123781_1
inf102941;3159;;20/01/2022;20/01/2022;fball;1;1150;124625_2
inf102925;IM0018;;20/01/2022;20/01/2022;fball;1;10008;123781_4
inf105051;6962;;11/02/2022;10/02/2022;crduna;1;12900;124626_1
inf105052;6963;;11/02/2022;10/02/2022;crduna;1;13200;124626_2
inf106045;2175;;21/02/2022;21/02/2022;mcruz;3;5000;123781_2
inf106048;2175;;21/02/2022;21/02/2022;mcruz;3;5000;123781_3
inf106044;70508;;21/02/2022;21/02/2022;mcruz;1;525;125240_1
inf106049;IM0018;;21/02/2022;21/02/2022;mcruz;1;10008;123781_5
inf106050;IM3602;;21/02/2022;21/02/2022;mcruz;1;7000;123781_8
inf106469;70527;;24/02/2022;24/02/2022;mcruz;1;1042;125241_1
inf106468;6067;;24/02/2022;24/02/2022;mcruz;1;21000;125321_1
inf107569;70528;;09/03/2022;07/03/2022;crduna;1;1050;125241_2
inf107570;IM0018;;09/03/2022;07/03/2022;crduna;1;10008;123781_6
inf107571;IM3602;;09/03/2022;07/03/2022;crduna;1;7000;123781_9
inf108993;70531;;22/03/2022;18/03/2022;crduna;1;735;125563_1
inf108994;70502;;22/03/2022;18/03/2022;crduna;1;525;125562_1
inf108982;.;;22/03/2022;18/03/2022;crduna;0;500;125404_1
inf108983;.;;22/03/2022;18/03/2022;crduna;0;500;125404_2
inf108984;.;;22/03/2022;18/03/2022;crduna;0;2000;125404_3
inf108985;.;;22/03/2022;18/03/2022;crduna;0;500;125404_4
inf108986;.;;22/03/2022;18/03/2022;crduna;0;500;125404_5
inf108987;.;;22/03/2022;18/03/2022;crduna;0;500;125404_6
inf108988;.;;22/03/2022;18/03/2022;crduna;0;500;125404_7
inf108989;.;;22/03/2022;18/03/2022;crduna;0;500;125404_8
inf108990;70532;;22/03/2022;18/03/2022;crduna;1;720;125564_1
inf108992;70566;;22/03/2022;18/03/2022;crduna;1;10455;125556_1
inf111516;IM3614;;11/04/2022;08/04/2022;crduna;1;5000;125331_5
inf111515;IM3614;;11/04/2022;08/04/2022;crduna;1;6000;125331_4
inf111514;IM3602;;11/04/2022;08/04/2022;crduna;1;10000;125331_3
inf111513;IM3602;;11/04/2022;08/04/2022;crduna;1;10000;125331_2
inf111508;6641;;09/04/2022;08/04/2022;crduna;1;5250;125914_1
inf111512;IM3602;;11/04/2022;08/04/2022;crduna;1;10000;125331_1
inf111510;70564;;09/04/2022;08/04/2022;crduna;1;21000;125735_2
inf111519;3427;;11/04/2022;08/04/2022;crduna;2;5000;125328_2
inf111509;6010;;09/04/2022;08/04/2022;crduna;1;52500;125735_1
inf111518;3427;;11/04/2022;08/04/2022;crduna;2;5000;125328_1
inf111517;IM3614;;11/04/2022;08/04/2022;crduna;1;5000;125331_6
inf111523;3428;;11/04/2022;08/04/2022;crduna;1;4000;125328_6
inf111521;3428;;11/04/2022;08/04/2022;crduna;1;5000;125328_4
inf111520;3427;;11/04/2022;08/04/2022;crduna;2;4500;125328_3
inf111522;3428;;11/04/2022;08/04/2022;crduna;1;5000;125328_5
inf112669;5729;;21/04/2022;20/04/2022;crduna;1;2500;125952_1
inf113964;5729;;02/05/2022;29/04/2022;crduna;1;2750;125952_1
inf113968;70620;;02/05/2022;29/04/2022;crduna;1;5250;126463_3
inf113967;70618;;02/05/2022;29/04/2022;crduna;1;6300;126463_2
inf113965;70619;;02/05/2022;29/04/2022;crduna;1;10500;126463_1
inf116017;6547;;16/05/2022;16/05/2022;crduna;1;4200;126389_1
inf116016;6595;;16/05/2022;16/05/2022;crduna;1;4200;126474_1
inf118901;70530;;08/06/2022;07/06/2022;crduna;1;155;127111_1
inf118897;4953;;08/06/2022;07/06/2022;crduna;1;5250;126818_1
inf118898;6972;;08/06/2022;07/06/2022;crduna;1;525;126818_2
inf118899;4953;;08/06/2022;07/06/2022;crduna;1;2100;126818_3
inf118900;70652;;08/06/2022;07/06/2022;crduna;1;5200;127029_1
inf119520;6960;;14/06/2022;13/06/2022;crduna;1;15300;127104_1
inf120180;70648;;21/06/2022;21/06/2022;fball;1;43520;126958_5
inf120174;70648;;21/06/2022;21/06/2022;fball;1;40960;126958_2
inf120178;70648;;21/06/2022;21/06/2022;fball;1;43520;126958_4
inf120171;70648;;21/06/2022;21/06/2022;fball;1;40960;126958_1
inf120177;70648;;21/06/2022;21/06/2022;fball;1;40960;126958_3
inf121027;70693;;28/06/2022;28/06/2022;fball;1;5240;127417_1
inf121026;70630;;28/06/2022;28/06/2022;fball;1;210;127019_1
inf121019;6959;;28/06/2022;28/06/2022;fball;2;7000;127105_1
inf122148;70640;;05/07/2022;04/07/2022;crduna;1;416;127113_5
inf122142;70666;;05/07/2022;04/07/2022;crduna;1;3150;127241_1
inf122143;6959;;05/07/2022;04/07/2022;crduna;1;5600;127105_1
inf122144;6976;;05/07/2022;04/07/2022;crduna;1;420;127113_1
inf122145;6948;;05/07/2022;04/07/2022;crduna;1;415;127113_2
inf122146;6947;;05/07/2022;04/07/2022;crduna;1;416;127113_3
inf122147;6946;;05/07/2022;04/07/2022;crduna;1;420;127113_4
inf123148;6767;;11/07/2022;11/07/2022;msiam;1;212;127114_7
inf123175;70651;;11/07/2022;11/07/2022;fball;1;210;127114_13
inf123135;6768;;11/07/2022;11/07/2022;msiam;1;1;127114_1
inf123173;70612;;11/07/2022;11/07/2022;fball;1;210;127114_11
inf123174;70653;;11/07/2022;11/07/2022;fball;1;210;127114_12
inf123170;70610;;11/07/2022;11/07/2022;fball;1;210;127114_9
inf123169;70654;;11/07/2022;11/07/2022;fball;1;210;127114_8
inf123141;6927;;11/07/2022;11/07/2022;msiam;1;210;127114_3
inf123146;6766;;11/07/2022;11/07/2022;msiam;1;209;127114_6
inf123138;6924;;11/07/2022;11/07/2022;msiam;1;210;127114_2
inf123144;6765;;11/07/2022;11/07/2022;msiam;1;205;127114_5
inf123143;6926;;11/07/2022;11/07/2022;msiam;1;210;127114_4
inf123171;70611;;11/07/2022;11/07/2022;fball;1;210;127114_10
inf123137;6768;;11/07/2022;11/07/2022;msiam;1;209;127114_1
inf124856;70582;;22/07/2022;20/07/2022;crduna;1;412;127353_1
inf124854;70581;;22/07/2022;20/07/2022;crduna;1;420;127352_1
inf124855;6959;;22/07/2022;20/07/2022;crduna;1;8400;127105_1
inf126198;6146;;02/08/2022;02/08/2022;fball;3;1050;127586_2
inf126197;6147;;02/08/2022;02/08/2022;fball;1;1050;127586_1
inf126196;70685;;02/08/2022;02/08/2022;fball;3;1050;128278_1
inf126201;6594;;02/08/2022;02/08/2022;fball;2;4200;127389_1
inf128548;70699;;22/08/2022;18/08/2022;crduna;1;2100;127955_1
inf128539;70722;;22/08/2022;18/08/2022;crduna;1;6000;128104_1
inf128661;70698;;22/08/2022;22/08/2022;fball;1;1044;128406_1
inf128747;70759;;23/08/2022;22/08/2022;crduna;1;1050;128715_1
inf128662;6100;;22/08/2022;22/08/2022;fball;1;3045;128038_1
inf128668;70691;;22/08/2022;22/08/2022;fball;1;1050;128445_1
inf128658;4953;;22/08/2022;22/08/2022;fball;1;5250;128309_1
inf129101;70711;;24/08/2022;24/08/2022;fball;1;3065;127917_1
inf129102;4372;;24/08/2022;24/08/2022;fball;1;2100;127917_3
inf129104;6100;;24/08/2022;24/08/2022;fball;1;2030;128038_1
inf129488;70712;;26/08/2022;26/08/2022;fball;1;5200;127917_2
inf130255;6100;;01/09/2022;31/08/2022;rmoreno;1;5220;128038_1
inf134477;70732;;29/09/2022;29/09/2022;rmoreno;1;1050;128981_1
inf132447;3074;;15/09/2022;15/09/2022;rmoreno;1;4200;128297_1
inf134017;70781;;26/09/2022;26/09/2022;crduna;1;1050;129147_1
inf133395;6050;;22/09/2022;22/09/2022;rmoreno;1;6300;128284_4
inf134470;70773;;29/09/2022;29/09/2022;rmoreno;1;525;128976_1
inf132450;4766;;15/09/2022;15/09/2022;rmoreno;1;4200;128297_2
inf134018;70689;;26/09/2022;26/09/2022;crduna;1;1050;128719_1
inf131819;70681;;13/09/2022;13/09/2022;rmoreno;1;3100;128231_2
inf134020;70673;;26/09/2022;26/09/2022;crduna;1;2100;128790_1
inf131824;70675;;13/09/2022;13/09/2022;rmoreno;1;3150;128231_3
inf134016;70728;;26/09/2022;26/09/2022;crduna;2;6300;128284_5
inf131823;4653;;13/09/2022;13/09/2022;rmoreno;1;3100;128231_4
inf134462;70683;;29/09/2022;29/09/2022;rmoreno;1;1050;128822_1
inf131744;6048;;12/09/2022;12/09/2022;rmoreno;1;3000;128231_5
inf134453;70734;;29/09/2022;29/09/2022;rmoreno;1;1050;128978_1
inf131745;70729;;12/09/2022;12/09/2022;rmoreno;1;3000;128231_1
inf134480;5281;;29/09/2022;29/09/2022;rmoreno;1;1550;128284_2
inf134479;5276;;29/09/2022;29/09/2022;rmoreno;1;5250;128284_1
inf133225;70693;;21/09/2022;21/09/2022;rmoreno;2;3090;128299_1
inf133221;70620;;21/09/2022;21/09/2022;rmoreno;2;3065;128298_3
inf133218;70618;;21/09/2022;21/09/2022;rmoreno;2;3150;128298_2
inf133214;70722;;21/09/2022;21/09/2022;rmoreno;1;6000;128104_1
inf133217;.;;21/09/2022;21/09/2022;rmoreno;0;25;129168_1
inf134801;70678;;01/10/2022;01/10/2022;fball;1;1050;128284_3
inf134802;70725;;01/10/2022;01/10/2022;fball;1;4250;128284_6
inf135097;70619;;04/10/2022;04/10/2022;rmoreno;1;6300;128298_1
inf135098;70725;;04/10/2022;04/10/2022;rmoreno;1;5950;128284_6
inf135103;6973;;04/10/2022;04/10/2022;rmoreno;1;2100;129013_1
inf135104;6975;;04/10/2022;04/10/2022;rmoreno;1;7350;129013_2
inf135632;70727;;11/10/2022;06/10/2022;crduna;2;7000;128284_7
inf135807;70727;;11/10/2022;11/10/2022;rmoreno;1;7000;128284_7
inf135810;70795;;11/10/2022;11/10/2022;rmoreno;1;152;129379_1
inf135812;70736;;11/10/2022;11/10/2022;rmoreno;1;5200;128717_1
inf135814;70727;;11/10/2022;11/10/2022;crduna;2;5400;128284_7
inf136579;5026;;17/10/2022;17/10/2022;crduna;1;6300;128756_1
inf136582;70743;;17/10/2022;17/10/2022;crduna;1;52;128818_1
inf136583;70772;;17/10/2022;17/10/2022;crduna;1;52;129241_1
inf136586;70743;;17/10/2022;17/10/2022;crduna;1;21;129455_1
inf136588;70772;;17/10/2022;17/10/2022;crduna;1;21;129455_2
inf136589;70765;;17/10/2022;17/10/2022;crduna;1;3150;129222_1
inf136590;70766;;17/10/2022;17/10/2022;crduna;1;3150;129222_2
inf136591;70767;;17/10/2022;17/10/2022;crduna;1;3150;129222_3
inf137690;70772;;25/10/2022;24/10/2022;crduna;1;48;129675_1
inf137695;70572;;25/10/2022;24/10/2022;crduna;1;2100;128745_1
inf137696;70695;;25/10/2022;24/10/2022;crduna;1;200;128444_1
inf144436;70826;;14/12/2022;14/12/2022;fball;1;4200;129962_1
inf140055;70686;;09/11/2022;08/11/2022;rmoreno;1;1050;128719_2
inf143634;70722;;06/12/2022;05/12/2022;rmoreno;1;12000;128104_1
inf142434;70762;;28/11/2022;28/11/2022;rmoreno;1;6600;129761_1
inf140058;70762;;09/11/2022;07/11/2022;rmoreno;1;1100;129761_1
inf140838;.;;15/11/2022;15/11/2022;rmoreno;0;4200;129718_1
inf143632;70762;;06/12/2022;05/12/2022;rmoreno;1;10840;129761_1
inf142435;70722;;28/11/2022;28/11/2022;rmoreno;1;6000;128104_1
inf140057;4766;;09/11/2022;07/11/2022;rmoreno;1;8400;128297_2
inf142990;70566;;01/12/2022;30/12/2022;rmoreno;1;5250;129884_1
inf144437;70914;;14/12/2022;14/12/2022;fball;1;420;130461_1
inf142640;70762;;29/11/2022;29/11/2022;crduna;0;-6600;129761_1
inf139815;70864;;08/11/2022;08/11/2022;crduna;1;525;130011_1
inf142641;70762;;29/11/2022;28/11/2022;crduna;1;6600;129761_1
inf142022;70764;;24/11/2022;22/11/2022;rmoreno;1;2080;129457_1
inf102844;.;;20/01/2022;20/01/2022;fball;0;1;124833_1
inf113689;.;;29/04/2022;27/04/2022;crduna;0;1;125136_1
inf113690;.;;29/04/2022;27/04/2022;crduna;0;1;125136_2
inf113691;.;;29/04/2022;27/04/2022;crduna;0;1;125136_3
inf113688;.;;29/04/2022;27/04/2022;crduna;0;1;125024_1
inf119835;.;;15/06/2022;15/06/2022;crduna;0;1;125059_1
inf119836;.;;15/06/2022;15/06/2022;crduna;0;1;126934_1
inf129526;.;;27/08/2022;27/08/2022;fball;0;1;128705_1
inf142092;.;;24/11/2022;23/11/2022;crduna;0;3;129660_2
inf142091;.;;24/11/2022;23/11/2022;crduna;0;1;129660_1
inf102052;.;;14/01/2022;13/01/2022;hmunoz;0;4;124787_1
inf102053;.;;14/01/2022;13/01/2022;hmunoz;0;8;124787_2
inf125935;.;;01/08/2022;01/08/2022;fball;0;10;127171_1
inf125936;.;;01/08/2022;01/08/2022;fball;0;10;127171_2
inf125937;.;;01/08/2022;01/08/2022;fball;0;40;127171_3
inf125938;.;;01/08/2022;01/08/2022;fball;0;20;127171_4
inf125940;.;;01/08/2022;01/08/2022;fball;0;10;127171_6
inf125939;.;;01/08/2022;01/08/2022;fball;0;15;127171_5
inf109525;70567;;28/03/2022;28/03/2022;crduna;1;6;125859_1
inf109527;70569;;28/03/2022;28/03/2022;crduna;1;3;125859_3
inf109526;70568;;28/03/2022;28/03/2022;crduna;1;3;125859_2
inf109524;70573;;28/03/2022;28/03/2022;crduna;1;5;125721_1
inf115166;70644;;10/05/2022;09/05/2022;crduna;1;11;126777_1
inf115165;70539;;10/05/2022;09/05/2022;crduna;1;6;126654_1
inf119719;70670;;15/06/2022;14/06/2022;crduna;1;5;127242_2
inf119721;70672;;15/06/2022;14/06/2022;crduna;1;5;127242_3
inf119717;70671;;15/06/2022;14/06/2022;crduna;1;5;127242_1
inf122141;70540;;05/07/2022;04/07/2022;crduna;1;8;127577_1
inf131736;70744;;12/09/2022;12/09/2022;rmoreno;1;3;128819_1
inf131740;5045;;12/09/2022;12/09/2022;rmoreno;1;2;128922_2
inf131738;5044;;12/09/2022;12/09/2022;rmoreno;1;2;128922_1
inf137144;70569;;20/10/2022;19/10/2022;crduna;1;2;128912_1
inf137145;70568;;20/10/2022;19/10/2022;crduna;1;2;128912_2
inf137146;70745;;20/10/2022;19/10/2022;crduna;1;2;129456_1
inf140685;70569;;14/11/2022;09/11/2022;rmoreno;1;1;128912_1
inf140691;70568;;14/11/2022;09/11/2022;rmoreno;1;1;128912_2
inf140699;70789;;14/11/2022;09/11/2022;rmoreno;1;8;129708_1
inf142274;70649;;25/11/2022;25/11/2022;rmoreno;1;600;129844_1
inf120252;.;;21/06/2022;21/06/2022;crduna;0;1;124852_2
inf120253;.;;21/06/2022;21/06/2022;crduna;0;2;125058_1
inf120251;.;;21/06/2022;21/06/2022;crduna;0;1;124852_1
inf145000;.;;15/12/2022;15/12/2022;fball;0;2;130411_2
inf103923;.;;31/01/2022;31/01/2022;crduna;0;1;124261_1
inf103924;.;;31/01/2022;31/01/2022;crduna;0;1;124261_2
inf103925;.;;31/01/2022;31/01/2022;crduna;0;1;124261_3
inf103926;.;;31/01/2022;31/01/2022;crduna;0;1;124261_4
inf116231;.;;17/05/2022;17/05/2022;crduna;0;1;125558_2
inf116230;.;;17/05/2022;17/05/2022;crduna;0;1;125558_1
inf121562;.;;30/06/2022;29/06/2022;crduna;0;1;125833_1
inf121561;.;;30/06/2022;29/06/2022;crduna;0;1;125828_1
inf121563;.;;30/06/2022;29/06/2022;crduna;0;1;125833_2
inf125805;.;;01/08/2022;01/08/2022;fball;0;1;127407_1
inf143624;.;;06/12/2022;05/12/2022;rmoreno;0;1;129631_1
inf101845;604653;;13/01/2022;13/01/2022;crduna;0;395108;123981_12
inf101846;604653;;13/01/2022;13/01/2022;crduna;0;395675;123981_14
inf102169;61093;;15/01/2022;15/01/2022;mcruz;0;157198;123981_15
inf102165;604531;;15/01/2022;15/01/2022;mcruz;0;394585;124571_4
inf102171;63121;;15/01/2022;15/01/2022;mcruz;0;728598;124678_8
inf102172;63121;;15/01/2022;15/01/2022;mcruz;0;730000;124571_5
inf102164;63121;;15/01/2022;15/01/2022;mcruz;0;728528;124678_10
inf102170;604653;;15/01/2022;15/01/2022;mcruz;0;395945;124109_12
inf102167;61093;;15/01/2022;15/01/2022;mcruz;0;157294;124571_11
inf102154;63121;;15/01/2022;15/01/2022;mcruz;0;730612;124678_1
inf102168;604653;;15/01/2022;15/01/2022;mcruz;0;396108;124109_7
inf102166;604653;;15/01/2022;15/01/2022;mcruz;0;394864;124109_11
inf102181;604653;;17/01/2022;17/01/2022;mcruz;0;395540;124109_14
inf102182;602081;;17/01/2022;17/01/2022;mcruz;0;109740;124571_2
inf102183;602081;;17/01/2022;17/01/2022;mcruz;0;109610;124571_3
inf102184;602081;;17/01/2022;17/01/2022;mcruz;0;109253;123981_9
inf102185;602081;;17/01/2022;17/01/2022;mcruz;0;109659;123981_8
inf102849;653151;;20/01/2022;20/01/2022;mcruz;0;363612;124571_7
inf102840;63122;;20/01/2022;20/01/2022;mcruz;0;1461368;124678_2
inf102878;63122;;20/01/2022;20/01/2022;mcruz;0;1462118;124678_9
inf102863;653151;;20/01/2022;20/01/2022;mcruz;0;361936;124571_6
inf102874;604521;;20/01/2022;20/01/2022;mcruz;0;582138;124461_6
inf102876;604521;;20/01/2022;20/01/2022;mcruz;0;582013;124461_1
inf103025;63121;;22/01/2022;22/01/2022;mcruz;0;730560;124678_7
inf103026;604521;;22/01/2022;22/01/2022;mcruz;0;581367;124461_4
inf103027;604521;;22/01/2022;22/01/2022;mcruz;0;582,66;124461_3
inf103024;63122;;22/01/2022;22/01/2022;mcruz;0;1461403;124678_3
inf103028;604521;;22/01/2022;22/01/2022;mcruz;0;581464;124461_5
inf103033;604521;;22/01/2022;22/01/2022;mcruz;0;582077,34;124461_3
inf103029;604653;;22/01/2022;22/01/2022;mcruz;0;395135;124109_13
inf103078;602081;;24/01/2022;24/01/2022;mcruz;0;109788;124190_1
inf103242;60345;;25/01/2022;25/01/2022;crduna;0;289176;124471_10
inf103245;604521;;25/01/2022;25/01/2022;crduna;0;582611;124461_2
inf103572;61090;;27/01/2022;27/01/2022;crduna;0;292536;123981_11
inf103575;604531;;27/01/2022;27/01/2022;crduna;0;391853;124678_6
inf103574;604531;;27/01/2022;27/01/2022;crduna;0;392396;124678_4
inf103573;604531;;27/01/2022;27/01/2022;crduna;0;390352;124678_5
inf104420;604562;;07/02/2022;07/02/2022;crduna;0;72661;124471_1
inf104419;604562;;07/02/2022;07/02/2022;crduna;0;72451;124471_2
inf104418;602004;;07/02/2022;07/02/2022;crduna;0;197000;124508_1
inf104677;604521;;08/02/2022;08/02/2022;crduna;0;580430;125037_4
inf104676;604521;;08/02/2022;08/02/2022;crduna;0;579796;125037_3
inf104767;63121;;09/02/2022;09/02/2022;crduna;0;730823;125037_2
inf104765;602081;;09/02/2022;09/02/2022;crduna;0;110470;125041_1
inf104766;60070;;09/02/2022;09/02/2022;crduna;0;792207;125041_2
inf104768;63121;;09/02/2022;09/02/2022;crduna;0;730350;125037_1
inf106182;604614;;22/02/2022;22/02/2022;mcruz;0;287300;124571_8
inf106184;604614;;22/02/2022;22/02/2022;mcruz;0;288218;124571_9
inf106939;604519;;03/03/2022;03/03/2022;crduna;0;95171;124461_7
inf106940;604519;;03/03/2022;03/03/2022;crduna;0;94880;124279_1
inf107203;604519;;07/03/2022;07/03/2022;crduna;0;95122;125037_12
inf107221;604532;;07/03/2022;07/03/2022;crduna;0;792420;124471_8
inf107220;604532;;07/03/2022;07/03/2022;crduna;0;793121;124471_4
inf107214;604533;;07/03/2022;07/03/2022;crduna;0;393333;124471_5
inf107219;604532;;07/03/2022;07/03/2022;crduna;0;792356;124471_3
inf107218;602081;;07/03/2022;07/03/2022;crduna;0;109805;125041_3
inf107200;604519;;07/03/2022;07/03/2022;crduna;0;95292;124461_8
inf107216;604562;;07/03/2022;07/03/2022;crduna;0;72483;124471_9
inf107215;604533;;07/03/2022;07/03/2022;crduna;0;388161;124471_6
inf107509;63122;;09/03/2022;09/03/2022;crduna;0;1460210;125314_10
inf107508;63122;;09/03/2022;09/03/2022;crduna;0;1462035;125314_7
inf107694;602079;;10/03/2022;10/03/2022;crduna;0;292565;125037_5
inf107695;602079;;10/03/2022;10/03/2022;crduna;0;292105;125037_6
inf107696;602079;;10/03/2022;10/03/2022;crduna;0;291818;125037_8
inf107836;63121;;11/03/2022;11/03/2022;crduna;0;731173;125314_5
inf107837;63122;;11/03/2022;11/03/2022;crduna;0;1463508;125314_9
inf108004;602079;;14/03/2022;14/03/2022;crduna;0;292857;125037_7
inf108006;602079;;14/03/2022;14/03/2022;crduna;0;292362;125037_11
inf108008;63121;;14/03/2022;14/03/2022;crduna;0;729947;125314_1
inf108375;63122;;16/03/2022;16/03/2022;mcruz;0;1461576;125314_13
inf108355;602079;;16/03/2022;16/03/2022;mcruz;0;296587;125037_10
inf108344;602079;;16/03/2022;16/03/2022;mcruz;0;296674;125037_9
inf108379;63121;;16/03/2022;16/03/2022;mcruz;0;731173;125314_8
inf109350;604521;;25/03/2022;25/03/2022;crduna;0;581888;125314_11
inf109347;604531;;25/03/2022;25/03/2022;crduna;0;392628;125314_3
inf109351;604521;;25/03/2022;25/03/2022;crduna;0;582660;125314_12
inf109349;604531;;25/03/2022;25/03/2022;crduna;0;392707;125314_4
inf109754;604532;;30/03/2022;30/03/2022;crduna;0;782939;125315_2
inf109756;60345;;30/03/2022;30/03/2022;crduna;0;288237;125314_2
inf110876;653151;;06/04/2022;06/04/2022;crduna;0;360683;125592_4
inf110877;653151;;06/04/2022;06/04/2022;crduna;0;364329;125592_3
inf110880;63121;;06/04/2022;06/04/2022;crduna;0;730420;126084_26
inf110879;63121;;06/04/2022;06/04/2022;crduna;0;729912;126084_4
inf110878;653151;;06/04/2022;06/04/2022;crduna;0;363190;125314_6
inf110882;63121;;06/04/2022;06/04/2022;crduna;0;730420;126084_25
