Informe;IDOrden;Codigo de Producto;Descripcion;Lote;Fecha Informe;Fecha Recibido;Usuario;Cant Bultos;Cantidad Recibida;TiPo Compra;IDAlmacen;almacen;IDProveedor;proveedor;tipo material
inf123135;127114_1;6768;Soliris  Consentimiento C;;11/07/2022;11/07/2022;msiam;1;1;P;1;Uruguay;255;TINTA;GR
inf123173;127114_11;70612;Flyer MGg Impreso Soliris;;11/07/2022;11/07/2022;fball;1;210;P;1;Uruguay;255;TINTA;GR
inf123174;127114_12;70653;Flyer NMO Impreso Soliris;;11/07/2022;11/07/2022;fball;1;210;P;1;Uruguay;255;TINTA;GR
inf123170;127114_9;70610;Flyer HPN Impreso Soliris;;11/07/2022;11/07/2022;fball;1;210;P;1;Uruguay;255;TINTA;GR
inf123169;127114_8;70654;Entrenamiento Medico Soli;;11/07/2022;11/07/2022;fball;1;210;P;1;Uruguay;255;TINTA;GR
inf123141;127114_3;6927;Soliris Tarjeta Seguridad;;11/07/2022;11/07/2022;msiam;1;210;P;1;Uruguay;255;TINTA;GR
inf123146;127114_6;6766;Soliris Guia Con Vos paci;;11/07/2022;11/07/2022;msiam;1;209;P;1;Uruguay;255;TINTA;GR
inf123138;127114_2;6924;Soliris Certificado de va;;11/07/2022;11/07/2022;msiam;1;210;P;1;Uruguay;255;TINTA;GR
inf123144;127114_5;6765;Soliris Guia Con Vos paci;;11/07/2022;11/07/2022;msiam;1;205;P;1;Uruguay;255;TINTA;GR
inf123143;127114_4;6926;Soliris Tarjeta Seguridad;;11/07/2022;11/07/2022;msiam;1;210;P;1;Uruguay;255;TINTA;GR
inf123171;127114_10;70611;Flyer SHUa Impreso Soliri;;11/07/2022;11/07/2022;fball;1;210;P;1;Uruguay;255;TINTA;GR
inf123137;127114_1;6768;Soliris  Consentimiento C;;11/07/2022;11/07/2022;msiam;1;209;P;1;Uruguay;255;TINTA;GR
inf124856;127353_1;70582;Truxima literatura eviden;;22/07/2022;20/07/2022;crduna;1;412;P;1;Uruguay;255;TINTA;GR
inf124854;127352_1;70581;Truxima literatura datos;;22/07/2022;20/07/2022;crduna;1;420;P;1;Uruguay;255;TINTA;GR
inf124855;127105_1;6959;DUPERTAN Recetarios;;22/07/2022;20/07/2022;crduna;1;8400;P;1;Uruguay;255;TINTA;GR
inf126198;127586_2;6146;RUCAFAS CARTA LANZAMIENTO;;02/08/2022;02/08/2022;fball;3;1050;P;1;Uruguay;255;TINTA;GR
inf126197;127586_1;6147;RUCAFAS TARJEToN INDICACI;;02/08/2022;02/08/2022;fball;1;1050;P;1;Uruguay;255;TINTA;GR
inf126196;128278_1;70685;TEzePOMo Carta lanzamient;;02/08/2022;02/08/2022;fball;3;1050;P;1;Uruguay;255;TINTA;GR
inf126201;127389_1;6594;LIKANA ESQUEMA  TERAPEUTI;;02/08/2022;02/08/2022;fball;2;4200;P;1;Uruguay;255;TINTA;GR
inf128548;127955_1;70699;Block notas linea especia;;22/08/2022;18/08/2022;crduna;1;2100;P;1;Uruguay;255;TINTA;GR
inf128539;128104_1;70722;CARDIO-HTA_Bonos Pap vto;;22/08/2022;18/08/2022;crduna;1;6000;P;1;Uruguay;255;TINTA;GR
inf128661;128406_1;70698;FESOtz ayuda visual 22;;22/08/2022;22/08/2022;fball;1;1044;P;1;Uruguay;255;TINTA;GR
inf128747;128715_1;70759;TARJACON OLUPOS DERMATI;;23/08/2022;22/08/2022;crduna;1;1050;P;1;Uruguay;255;TINTA;GR
inf128662;128038_1;6100;XAROBAN RECETARIOS;;22/08/2022;22/08/2022;fball;1;3045;P;1;Uruguay;255;TINTA;GR
inf128668;128445_1;70691;TEzePOMo TarjACon mBC;;22/08/2022;22/08/2022;fball;1;1050;P;1;Uruguay;255;TINTA;GR
inf128658;128309_1;4953;CON VOS TARJETA INSTITUCI;;22/08/2022;22/08/2022;fball;1;5250;P;1;Uruguay;255;TINTA;ME
inf129101;127917_1;70711;LINEA GASTRO BLOCK;;24/08/2022;24/08/2022;fball;1;3065;P;1;Uruguay;255;TINTA;GR
inf129102;127917_3;4372;FARMA BLOCK INSTITUCIONAL;;24/08/2022;24/08/2022;fball;1;2100;P;1;Uruguay;255;TINTA;ME
inf129104;128038_1;6100;XAROBAN RECETARIOS;;24/08/2022;24/08/2022;fball;1;2030;P;1;Uruguay;255;TINTA;GR
inf129488;127917_2;70712;LINEA OSTEO BLOCK;;26/08/2022;26/08/2022;fball;1;5200;P;1;Uruguay;255;TINTA;GR
inf130255;128038_1;6100;XAROBAN RECETARIOS;;01/09/2022;31/08/2022;rmoreno;1;5220;P;1;Uruguay;255;TINTA;GR
inf134477;128981_1;70732;TarjACa Programa GE Vos;;29/09/2022;29/09/2022;rmoreno;1;1050;P;1;Uruguay;255;TINTA;GR
inf132447;128297_1;3074;ATENIX RECETARIO;;15/09/2022;15/09/2022;rmoreno;1;4200;P;1;Uruguay;255;TINTA;ME
inf134017;129147_1;70781;Invit Simp SAD;;26/09/2022;26/09/2022;crduna;1;1050;P;1;Uruguay;255;TINTA;GR
inf133395;128284_4;6050;NEURO CALENDARIO;;22/09/2022;22/09/2022;rmoreno;1;6300;P;1;Uruguay;255;TINTA;GR
inf134470;128976_1;70773;YONDEMEV SOFT TISSUE  SAR;;29/09/2022;29/09/2022;rmoreno;1;525;P;1;Uruguay;255;TINTA;GR
inf132450;128297_2;4766;ATENIX CLM RECETARIO;;15/09/2022;15/09/2022;rmoreno;1;4200;P;1;Uruguay;255;TINTA;ME
inf134018;128719_1;70689;TEzePOMo TarjACon inTOac;;26/09/2022;26/09/2022;crduna;1;1050;P;1;Uruguay;255;TINTA;GR
inf131819;128231_2;70681;DIABACES PLAPOMFICADOR;;13/09/2022;13/09/2022;rmoreno;1;3100;P;1;Uruguay;255;TINTA;GR
inf134020;128790_1;70673;WOamza TarjACon InTOaci;;26/09/2022;26/09/2022;crduna;1;2100;P;1;Uruguay;255;TINTA;GR
inf131824;128231_3;70675;GINECO PLAPOMFICADOR;;13/09/2022;13/09/2022;rmoreno;1;3150;P;1;Uruguay;255;TINTA;GR
inf134016;128284_5;70728;CARDIOMAC CALENDARIOS 202;;26/09/2022;26/09/2022;crduna;2;6300;P;1;Uruguay;255;TINTA;GR
inf131823;128231_4;4653;NEURO PLANIFICADOR;;13/09/2022;13/09/2022;rmoreno;1;3100;P;1;Uruguay;255;TINTA;ME
inf134462;128822_1;70683;TEzePOMo Manejo de diarre;;29/09/2022;29/09/2022;rmoreno;1;1050;P;1;Uruguay;255;TINTA;GR
inf131744;128231_5;6048;NALTREVA PLANIFICADOR;;12/09/2022;12/09/2022;rmoreno;1;3000;P;1;Uruguay;255;TINTA;GR
inf134453;128978_1;70734;Flyer presentacion GE Vo;;29/09/2022;29/09/2022;rmoreno;1;1050;P;1;Uruguay;255;TINTA;GR
inf131745;128231_1;70729;CARDIOMAC PLAPOMFICADORES;;12/09/2022;12/09/2022;rmoreno;1;3000;P;1;Uruguay;255;TINTA;GR
inf134480;128284_2;5281;DERMATO CALENDARIO 2022;;29/09/2022;29/09/2022;rmoreno;1;1550;P;1;Uruguay;255;TINTA;MP
inf134479;128284_1;5276;GINECO CALENDARIO 2022;;29/09/2022;29/09/2022;rmoreno;1;5250;P;1;Uruguay;255;TINTA;MP
inf133225;128299_1;70693;Flyer GE Vos PSP epileps;;21/09/2022;21/09/2022;rmoreno;2;3090;P;1;Uruguay;255;TINTA;GR
inf133221;128298_3;70620;NEURO TDAH TARJACON;;21/09/2022;21/09/2022;rmoreno;2;3065;P;1;Uruguay;255;TINTA;GR
inf133218;128298_2;70618;NEURO VADEMECUM TARJACON;;21/09/2022;21/09/2022;rmoreno;2;3150;P;1;Uruguay;255;TINTA;GR
inf133214;128104_1;70722;CARDIO-HTA_Bonos Pap vto;;21/09/2022;21/09/2022;rmoreno;1;6000;P;1;Uruguay;255;TINTA;GR
inf133217;129168_1;.;RECETARIO;;21/09/2022;21/09/2022;rmoreno;0;25;M;1;Uruguay;255;TINTA;NP
inf134801;128284_3;70678;URO CALENDARIO;;01/10/2022;01/10/2022;fball;1;1050;P;1;Uruguay;255;TINTA;GR
inf134802;128284_6;70725;OSTEO/DOLOR CALENDARIOS;;01/10/2022;01/10/2022;fball;1;4250;P;1;Uruguay;255;TINTA;GR
inf135097;128298_1;70619;NEURO PSQ VADEMECUM TARJE;;04/10/2022;04/10/2022;rmoreno;1;6300;P;1;Uruguay;255;TINTA;GR
inf135098;128284_6;70725;OSTEO/DOLOR CALENDARIOS;;04/10/2022;04/10/2022;rmoreno;1;5950;P;1;Uruguay;255;TINTA;GR
inf135103;129013_1;6973;Con Vos Osteoporosis Flye;;04/10/2022;04/10/2022;rmoreno;1;2100;P;1;Uruguay;255;TINTA;GR
inf135104;129013_2;6975;Tarjeta Programa Con Vos;;04/10/2022;04/10/2022;rmoreno;1;7350;P;1;Uruguay;255;TINTA;GR
inf135632;128284_7;70727;CLM CALENDARIOS;;11/10/2022;06/10/2022;crduna;2;7000;P;1;Uruguay;255;TINTA;GR
inf135807;128284_7;70727;CLM CALENDARIOS;;11/10/2022;11/10/2022;rmoreno;1;7000;P;1;Uruguay;255;TINTA;GR
inf135810;129379_1;70795;Tres pliegos TOCaÿo A4;;11/10/2022;11/10/2022;rmoreno;1;152;P;1;Uruguay;255;TINTA;GR
inf135812;128717_1;70736;GUIAS ADA;;11/10/2022;11/10/2022;rmoreno;1;5200;P;1;Uruguay;255;TINTA;GR
inf135814;128284_7;70727;CLM CALENDARIOS;;11/10/2022;11/10/2022;crduna;2;5400;P;1;Uruguay;255;TINTA;GR
inf136579;128756_1;5026;GIN VADEMECUM TRIPTICO;;17/10/2022;17/10/2022;crduna;1;6300;P;1;Uruguay;255;TINTA;MP
inf136582;128818_1;70743;ONCOLOGIA CUADERNO SIMPOS;;17/10/2022;17/10/2022;crduna;1;52;P;1;Uruguay;255;TINTA;GR
inf136583;129241_1;70772;ONCOLOGiA HANGDOOR SIMPOS;;17/10/2022;17/10/2022;crduna;1;52;P;1;Uruguay;255;TINTA;GR
inf136586;129455_1;70743;ONCOLOGIA CUADERNO SIMPOS;;17/10/2022;17/10/2022;crduna;1;21;P;1;Uruguay;255;TINTA;GR
inf136588;129455_2;70772;ONCOLOGiA HANGDOOR SIMPOS;;17/10/2022;17/10/2022;crduna;1;21;P;1;Uruguay;255;TINTA;GR
inf136589;129222_1;70765;PosFESO PP Que es la PP;;17/10/2022;17/10/2022;crduna;1;3150;P;1;Uruguay;255;TINTA;GR
inf136590;129222_2;70766;PosFESO PP Que es la PP Ce;;17/10/2022;17/10/2022;crduna;1;3150;P;1;Uruguay;255;TINTA;GR
inf136591;129222_3;70767;PosFESO PP KIejos para;;17/10/2022;17/10/2022;crduna;1;3150;P;1;Uruguay;255;TINTA;GR
inf137690;129675_1;70772;ONCOLOGiA HANGDOOR SIMPOS;;25/10/2022;24/10/2022;crduna;1;48;P;1;Uruguay;255;TINTA;GR
inf137695;128745_1;70572;DIABACES BLOCK;;25/10/2022;24/10/2022;crduna;1;2100;P;1;Uruguay;255;TINTA;GR
inf137696;128444_1;70695;BIOURITE TAXTOS;;25/10/2022;24/10/2022;crduna;1;200;P;1;Uruguay;255;TINTA;GR
inf144436;129962_1;70826;Tarjeton OFANIR;;14/12/2022;14/12/2022;fball;1;4200;P;1;Uruguay;255;TINTA;GR
inf140055;128719_2;70686;Verzenio Carta lanzamient;;09/11/2022;08/11/2022;rmoreno;1;1050;P;1;Uruguay;255;TINTA;GR
inf143634;128104_1;70722;CARDIO-HTA_Bonos Pap vto;;06/12/2022;05/12/2022;rmoreno;1;12000;P;1;Uruguay;255;TINTA;GR
inf142434;129761_1;70762;APITENA LITERATURA LANZAM;;28/11/2022;28/11/2022;rmoreno;1;6600;P;1;Uruguay;255;TINTA;GR
inf140058;129761_1;70762;APITENA LITERATURA LANZAM;;09/11/2022;07/11/2022;rmoreno;1;1100;P;1;Uruguay;255;TINTA;GR
inf140838;129718_1;.;TARJETAS DE VISITAS;;15/11/2022;15/11/2022;rmoreno;0;4200;M;2;Argentina;255;TINTA;NP
inf143632;129761_1;70762;APITENA LITERATURA LANZAM;;06/12/2022;05/12/2022;rmoreno;1;10840;P;1;Uruguay;255;TINTA;GR
inf142435;128104_1;70722;CARDIO-HTA_Bonos Pap vto;;28/11/2022;28/11/2022;rmoreno;1;6000;P;1;Uruguay;255;TINTA;GR
inf140057;128297_2;4766;ATENIX CLM RECETARIO;;09/11/2022;07/11/2022;rmoreno;1;8400;P;1;Uruguay;255;TINTA;ME
inf142990;129884_1;70566;DIABETES- Vademecum;;01/12/2022;30/12/2022;rmoreno;1;5250;P;1;Uruguay;255;TINTA;GR
inf144437;130461_1;70914;Tarjeton - Vacunacion COV;;14/12/2022;14/12/2022;fball;1;420;P;1;Uruguay;255;TINTA;GR
inf142640;129761_1;70762;APITENA LITERATURA LANZAM;;29/11/2022;29/11/2022;crduna;0;-6600;P;1;Uruguay;255;TINTA;GR
inf139815;130011_1;70864;Invitaciones Vacunas Simp;;08/11/2022;08/11/2022;crduna;1;525;P;1;Uruguay;255;TINTA;GR
inf142641;129761_1;70762;APITENA LITERATURA LANZAM;;29/11/2022;28/11/2022;crduna;1;6600;P;1;Uruguay;255;TINTA;GR
inf142022;129457_1;70764;Libro Appuradas PP segund;;24/11/2022;22/11/2022;rmoreno;1;2080;P;1;Uruguay;255;TINTA;GR
inf102844;124833_1;.;MEMBRANA TACTIL;;20/01/2022;20/01/2022;fball;0;1;M;2;Argentina;256;S S.A.;NP
inf113689;125136_1;.;UNIDAD DE PROCESOS;;29/04/2022;27/04/2022;crduna;0;1;M;2;Argentina;256;S S.A.;NP
inf113690;125136_2;.;CAMARA INDUSTRIAL;;29/04/2022;27/04/2022;crduna;0;1;M;2;Argentina;256;S S.A.;NP
inf113691;125136_3;.;UNIDAD DE PROCESOS;;29/04/2022;27/04/2022;crduna;0;1;M;2;Argentina;256;S S.A.;NP
inf113688;125024_1;.;UNIDAD DE PROCESOS;;29/04/2022;27/04/2022;crduna;0;1;M;2;Argentina;256;S S.A.;NP
inf119835;125059_1;.;SISTEMA MICROFISURAS;;15/06/2022;15/06/2022;crduna;0;1;M;2;Argentina;256;S S.A.;NP
inf119836;126934_1;.;MONITOR INDUSTRIAL;;15/06/2022;15/06/2022;crduna;0;1;M;2;Argentina;256;S S.A.;NP
inf129526;128705_1;.;PLC;;27/08/2022;27/08/2022;fball;0;1;M;2;Argentina;256;S S.A.;NP
inf142092;129660_2;.;FILTRO DE LINEA;;24/11/2022;23/11/2022;crduna;0;3;M;2;Argentina;256;S S.A.;NP
inf142091;129660_1;.;FILTRO DE LINEA;;24/11/2022;23/11/2022;crduna;0;1;M;2;Argentina;256;S S.A.;NP
inf102052;124787_1;.;PT10 TIPS AZULES 100-100;;14/01/2022;13/01/2022;hmunoz;0;4;M;2;Argentina;257;LAB S.R.L.;NP
inf102053;124787_2;.;PT25 TIPS AMA 10-250 UL;;14/01/2022;13/01/2022;hmunoz;0;8;M;2;Argentina;257;LAB S.R.L.;NP
inf125935;127171_1;.;G003 LAL 0.03;;01/08/2022;01/08/2022;fball;0;10;M;2;Argentina;257;LAB S.R.L.;NP
inf125936;127171_2;.;G125  LAL 0.125;;01/08/2022;01/08/2022;fball;0;10;M;2;Argentina;257;LAB S.R.L.;NP
inf125937;127171_3;.;W100 AGUA APIROGENA;;01/08/2022;01/08/2022;fball;0;40;M;2;Argentina;257;LAB S.R.L.;NP
inf125938;127171_4;.;BR51  PYROSOL BUFFER;;01/08/2022;01/08/2022;fball;0;20;M;2;Argentina;257;LAB S.R.L.;NP
inf125940;127171_6;.;TS50  REACCION 10 X 75 M;;01/08/2022;01/08/2022;fball;0;10;M;2;Argentina;257;LAB S.R.L.;NP
inf125939;127171_5;.;TB13 TUBOS DE VIDRIO;;01/08/2022;01/08/2022;fball;0;15;M;2;Argentina;257;LAB S.R.L.;NP
inf109525;125859_1;70567;LINEA DIABETES BANNER;;28/03/2022;28/03/2022;crduna;1;6;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf109527;125859_3;70569;TRL DISPOSITIVO BANNER;;28/03/2022;28/03/2022;crduna;1;3;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf109526;125859_2;70568;TRL BENEFICIOS BANNER;;28/03/2022;28/03/2022;crduna;1;3;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf109524;125721_1;70573;MACINTA BANNER;;28/03/2022;28/03/2022;crduna;1;5;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf115166;126777_1;70644;ARIZIC BANNER;;10/05/2022;09/05/2022;crduna;1;11;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf115165;126654_1;70539;Taltz Banners;;10/05/2022;09/05/2022;crduna;1;6;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf119719;127242_2;70670;Cyramza Banner Indicacion;;15/06/2022;14/06/2022;crduna;1;5;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf119721;127242_3;70672;Xtandi Banner Seguridad;;15/06/2022;14/06/2022;crduna;1;5;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf119717;127242_1;70671;Xtandi Banner 80mg;;15/06/2022;14/06/2022;crduna;1;5;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf122141;127577_1;70540;Olumiant Banners;;05/07/2022;04/07/2022;crduna;1;8;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf131736;128819_1;70744;ONCOLOGiA BANNER SIMPOSIO;;12/09/2022;12/09/2022;rmoreno;1;3;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf131740;128922_2;5045;CARDIO LIPIDOS BANNER;;12/09/2022;12/09/2022;rmoreno;1;2;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;MP
inf131738;128922_1;5044;CARDIO HTA BANNER;;12/09/2022;12/09/2022;rmoreno;1;2;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;MP
inf137144;128912_1;70569;TRL DISPOSITIVO BANNER;;20/10/2022;19/10/2022;crduna;1;2;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf137145;128912_2;70568;TRL BENEFICIOS BANNER;;20/10/2022;19/10/2022;crduna;1;2;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf137146;129456_1;70745;ONCOLOGiA BANNER BIENVEPOM;;20/10/2022;19/10/2022;crduna;1;2;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf140685;128912_1;70569;TRL DISPOSITIVO BANNER;;14/11/2022;09/11/2022;rmoreno;1;1;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf140691;128912_2;70568;TRL BENEFICIOS BANNER;;14/11/2022;09/11/2022;rmoreno;1;1;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf140699;129708_1;70789;Banner OFANIR;;14/11/2022;09/11/2022;rmoreno;1;8;P;1;Uruguay;258;CREATIVO S.H. de GIL J.;GR
inf142274;129844_1;70649;COMERCIAL PINES LOGO RAFF;;25/11/2022;25/11/2022;rmoreno;1;600;P;1;Uruguay;259;OURCE S.A.;GR
inf120252;124852_2;.;ACCESORIO EPV;;21/06/2022;21/06/2022;crduna;0;1;M;2;Argentina;260;TERNOVA S.A.;NP
inf120253;125058_1;.;ELEVADOR MANIPULADOR;;21/06/2022;21/06/2022;crduna;0;2;M;2;Argentina;260;TERNOVA S.A.;NP
inf120251;124852_1;.;ELEVADOR MANIPULADOR;;21/06/2022;21/06/2022;crduna;0;1;M;2;Argentina;260;TERNOVA S.A.;NP
inf145000;130411_2;.;4438/Filtro Nylon 0.45/;;15/12/2022;15/12/2022;fball;0;2;M;2;Argentina;261;ORGAN S.A.;NP
inf103923;124261_1;.;Calibracion;;31/01/2022;31/01/2022;crduna;0;1;M;2;Argentina;262;TEC S.A.;NP
inf103924;124261_2;.;Calibracion;;31/01/2022;31/01/2022;crduna;0;1;M;2;Argentina;262;TEC S.A.;NP
inf103925;124261_3;.;Calibracion;;31/01/2022;31/01/2022;crduna;0;1;M;2;Argentina;262;TEC S.A.;NP
inf103926;124261_4;.;Calibracion;;31/01/2022;31/01/2022;crduna;0;1;M;2;Argentina;262;TEC S.A.;NP
inf116231;125558_2;.;Calibracion;;17/05/2022;17/05/2022;crduna;0;1;M;2;Argentina;262;TEC S.A.;NP
inf116230;125558_1;.;Calibracion;;17/05/2022;17/05/2022;crduna;0;1;M;2;Argentina;262;TEC S.A.;NP
inf121562;125833_1;.;Calibracion;;30/06/2022;29/06/2022;crduna;0;1;M;2;Argentina;262;TEC S.A.;NP
inf121561;125828_1;.;Calibracion;;30/06/2022;29/06/2022;crduna;0;1;M;2;Argentina;262;TEC S.A.;NP
inf121563;125833_2;.;Calibracion;;30/06/2022;29/06/2022;crduna;0;1;M;2;Argentina;262;TEC S.A.;NP
inf125805;127407_1;.;Calibracion;;01/08/2022;01/08/2022;fball;0;1;M;2;Argentina;262;TEC S.A.;NP
inf143624;129631_1;.;Calibracion;;06/12/2022;05/12/2022;rmoreno;0;1;M;2;Argentina;262;TEC S.A.;NP
inf101845;123981_12;604653;SERTRALINA 100 MG COM REC;;13/01/2022;13/01/2022;crduna;0;395108;S;1;Uruguay;263; FRASCA SRL;GR
inf101846;123981_14;604653;SERTRALINA 100 MG COM REC;;13/01/2022;13/01/2022;crduna;0;395675;S;1;Uruguay;263; FRASCA SRL;GR
inf102169;123981_15;61093;GABAPENTIN 600 MG COMP. R;;15/01/2022;15/01/2022;mcruz;0;157198;S;1;Uruguay;263; FRASCA SRL;GR
inf102165;124571_4;604531;VALSARTAN 160mg+HIDROCLO;;15/01/2022;15/01/2022;mcruz;0;394585;S;1;Uruguay;263; FRASCA SRL;GR
inf102171;124678_8;63121;VALSARTAN 160 MG COMP REC;;15/01/2022;15/01/2022;mcruz;0;728598;S;1;Uruguay;263; FRASCA SRL;GR
inf102172;124571_5;63121;VALSARTAN 160 MG COMP REC;;15/01/2022;15/01/2022;mcruz;0;730000;S;1;Uruguay;263; FRASCA SRL;GR
inf102164;124678_10;63121;VALSARTAN 160 MG COMP REC;;15/01/2022;15/01/2022;mcruz;0;728528;S;1;Uruguay;263; FRASCA SRL;GR
inf102170;124109_12;604653;SERTRALINA 100 MG COM REC;;15/01/2022;15/01/2022;mcruz;0;395945;S;1;Uruguay;263; FRASCA SRL;GR
inf102167;124571_11;61093;GABAPENTIN 600 MG COMP. R;;15/01/2022;15/01/2022;mcruz;0;157294;S;1;Uruguay;263; FRASCA SRL;GR
inf102154;124678_1;63121;VALSARTAN 160 MG COMP REC;;15/01/2022;15/01/2022;mcruz;0;730612;S;1;Uruguay;263; FRASCA SRL;GR
inf102168;124109_7;604653;SERTRALINA 100 MG COM REC;;15/01/2022;15/01/2022;mcruz;0;396108;S;1;Uruguay;263; FRASCA SRL;GR
inf102166;124109_11;604653;SERTRALINA 100 MG COM REC;;15/01/2022;15/01/2022;mcruz;0;394864;S;1;Uruguay;263; FRASCA SRL;GR
inf102181;124109_14;604653;SERTRALINA 100 MG COM REC;;17/01/2022;17/01/2022;mcruz;0;395540;S;1;Uruguay;263; FRASCA SRL;GR
inf102182;124571_2;602081;ATORVASTATIN 40 mg COMPRI;;17/01/2022;17/01/2022;mcruz;0;109740;S;1;Uruguay;263; FRASCA SRL;GR
inf102183;124571_3;602081;ATORVASTATIN 40 mg COMPRI;;17/01/2022;17/01/2022;mcruz;0;109610;S;1;Uruguay;263; FRASCA SRL;GR
inf102184;123981_9;602081;ATORVASTATIN 40 mg COMPRI;;17/01/2022;17/01/2022;mcruz;0;109253;S;1;Uruguay;263; FRASCA SRL;GR
inf102185;123981_8;602081;ATORVASTATIN 40 mg COMPRI;;17/01/2022;17/01/2022;mcruz;0;109659;S;1;Uruguay;263; FRASCA SRL;GR
inf102849;124571_7;653151;VALSARTAN 320 MG COMP REC;;20/01/2022;20/01/2022;mcruz;0;363612;S;1;Uruguay;263; FRASCA SRL;GR
inf102840;124678_2;63122;VALSARTAN 80 MG COMPRIMID;;20/01/2022;20/01/2022;mcruz;0;1461368;S;1;Uruguay;263; FRASCA SRL;GR
inf102878;124678_9;63122;VALSARTAN 80 MG COMPRIMID;;20/01/2022;20/01/2022;mcruz;0;1462118;S;1;Uruguay;263; FRASCA SRL;GR
inf102863;124571_6;653151;VALSARTAN 320 MG COMP REC;;20/01/2022;20/01/2022;mcruz;0;361936;S;1;Uruguay;263; FRASCA SRL;GR
inf102874;124461_6;604521;VALSARTAN 160mg+AMLODIPI;;20/01/2022;20/01/2022;mcruz;0;582138;S;1;Uruguay;263; FRASCA SRL;GR
inf102876;124461_1;604521;VALSARTAN 160mg+AMLODIPI;;20/01/2022;20/01/2022;mcruz;0;582013;S;1;Uruguay;263; FRASCA SRL;GR
inf103025;124678_7;63121;VALSARTAN 160 MG COMP REC;;22/01/2022;22/01/2022;mcruz;0;730560;S;1;Uruguay;263; FRASCA SRL;GR
inf103026;124461_4;604521;VALSARTAN 160mg+AMLODIPI;;22/01/2022;22/01/2022;mcruz;0;581367;S;1;Uruguay;263; FRASCA SRL;GR
inf103027;124461_3;604521;VALSARTAN 160mg+AMLODIPI;;22/01/2022;22/01/2022;mcruz;0;582,66;S;1;Uruguay;263; FRASCA SRL;GR
inf103024;124678_3;63122;VALSARTAN 80 MG COMPRIMID;;22/01/2022;22/01/2022;mcruz;0;1461403;S;1;Uruguay;263; FRASCA SRL;GR
inf103028;124461_5;604521;VALSARTAN 160mg+AMLODIPI;;22/01/2022;22/01/2022;mcruz;0;581464;S;1;Uruguay;263; FRASCA SRL;GR
inf103033;124461_3;604521;VALSARTAN 160mg+AMLODIPI;;22/01/2022;22/01/2022;mcruz;0;582077,34;S;1;Uruguay;263; FRASCA SRL;GR
inf103029;124109_13;604653;SERTRALINA 100 MG COM REC;;22/01/2022;22/01/2022;mcruz;0;395135;S;1;Uruguay;263; FRASCA SRL;GR
inf103078;124190_1;602081;ATORVASTATIN 40 mg COMPRI;;24/01/2022;24/01/2022;mcruz;0;109788;S;1;Uruguay;263; FRASCA SRL;GR
inf103242;124471_10;60345;CLOPIDOGREL 75 MG COMP. R;;25/01/2022;25/01/2022;crduna;0;289176;S;1;Uruguay;263; FRASCA SRL;GR
inf103245;124461_2;604521;VALSARTAN 160mg+AMLODIPI;;25/01/2022;25/01/2022;crduna;0;582611;S;1;Uruguay;263; FRASCA SRL;GR
inf103572;123981_11;61090;GABAPENTIN 100 MG COMP. R;;27/01/2022;27/01/2022;crduna;0;292536;S;1;Uruguay;263; FRASCA SRL;GR
inf103575;124678_6;604531;VALSARTAN 160mg+HIDROCLO;;27/01/2022;27/01/2022;crduna;0;391853;S;1;Uruguay;263; FRASCA SRL;GR
inf103574;124678_4;604531;VALSARTAN 160mg+HIDROCLO;;27/01/2022;27/01/2022;crduna;0;392396;S;1;Uruguay;263; FRASCA SRL;GR
inf103573;124678_5;604531;VALSARTAN 160mg+HIDROCLO;;27/01/2022;27/01/2022;crduna;0;390352;S;1;Uruguay;263; FRASCA SRL;GR
inf104420;124471_1;604562;ROSUVASTATINA 40 mg COM R;;07/02/2022;07/02/2022;crduna;0;72661;S;1;Uruguay;263; FRASCA SRL;GR
inf104419;124471_2;604562;ROSUVASTATINA 40 mg COM R;;07/02/2022;07/02/2022;crduna;0;72451;S;1;Uruguay;263; FRASCA SRL;GR
inf104418;124508_1;602004;ISOXSUPRINA 20 mg COMPRIM;;07/02/2022;07/02/2022;crduna;0;197000;S;1;Uruguay;263; FRASCA SRL;GR
inf104677;125037_4;604521;VALSARTAN 160mg+AMLODIPI;;08/02/2022;08/02/2022;crduna;0;580430;S;1;Uruguay;263; FRASCA SRL;GR
